10,34,0,6.000000E-08,0.000000E+00,5.000000E+01,0.000000E+00,11,34,0
10,34,0,6.000000E-08,0.000000E+00,5.000000E+01,0.000000E+00,11,33,0
11,18,0,1.300000E-21,4.000000E-22,1.000000E+02,0.000000E+00,10,17,0
11,19,0,4.000000E-08,0.000000E+00,1.000000E+02,0.000000E+00,10,18,0
11,20,0,4.479000E-01,2.300000E-03,7.995000E+01,0.000000E+00,10,20,0
11,20,0,4.479000E-01,2.300000E-03,2.005000E+01,0.000000E+00,8,16,0
11,21,0,2.249000E+01,4.000000E-02,1.000000E+02,0.000000E+00,10,21,0
11,22,0,8.213497E+07,3.155760E+04,1.000000E+02,0.000000E+00,10,22,0
11,24,0,5.398920E+04,4.320000E+01,1.000000E+02,0.000000E+00,12,24,0
11,24,1,2.018000E-02,1.000000E-04,5.000000E-02,0.000000E+00,12,24,0
11,24,1,2.018000E-02,1.000000E-04,9.995000E+01,0.000000E+00,11,24,0
11,25,0,5.910000E+01,6.000000E-01,1.000000E+02,0.000000E+00,12,25,0
11,26,0,1.077000E+00,5.000000E-03,1.000000E+02,0.000000E+00,12,26,0
11,27,0,3.010000E-01,6.000000E-03,9.987000E+01,0.000000E+00,12,27,0
11,27,0,3.010000E-01,6.000000E-03,1.300000E-01,0.000000E+00,12,26,0
11,28,0,3.050000E-02,4.000000E-04,1.000000E+02,0.000000E+00,12,28,0
11,29,0,4.490000E-02,1.200000E-03,7.850000E+01,0.000000E+00,12,29,0
11,29,0,4.490000E-02,1.200000E-03,2.150000E+01,0.000000E+00,12,28,0
11,31,0,1.700000E-02,4.000000E-04,6.300000E+01,0.000000E+00,12,31,0
11,31,0,1.700000E-02,4.000000E-04,3.700000E+01,0.000000E+00,12,30,0
11,34,0,5.500000E-03,1.000000E-03,8.500000E+01,0.000000E+00,12,34,0
11,34,0,5.500000E-03,1.000000E-03,1.500000E+01,0.000000E+00,12,33,0
11,35,0,1.500000E-03,5.000000E-04,1.000000E+02,0.000000E+00,12,35,0
11,36,0,1.800000E-07,0.000000E+00,1.000000E+02,0.000000E+00,12,36,0
11,37,0,6.000000E-08,0.000000E+00,5.000000E+01,0.000000E+00,12,36,0
11,37,0,6.000000E-08,0.000000E+00,5.000000E+01,0.000000E+00,12,37,0
12,22,0,3.875500E+00,1.200000E-03,1.000000E+02,0.000000E+00,11,22,0
12,23,0,1.131700E+01,1.100000E-02,1.000000E+02,0.000000E+00,11,23,0
12,27,0,5.674800E+02,7.200000E-01,1.000000E+02,0.000000E+00,13,27,0
12,28,0,7.529400E+04,3.240000E+01,1.000000E+02,0.000000E+00,13,28,0
12,29,0,1.300000E+00,1.200000E-01,1.000000E+02,0.000000E+00,13,29,0
12,30,0,3.350000E-01,1.700000E-02,1.000000E+02,0.000000E+00,13,30,0
12,31,0,2.320000E-01,1.500000E-02,9.830000E+01,0.000000E+00,13,31,0
12,31,0,2.320000E-01,1.500000E-02,1.700000E+00,0.000000E+00,13,30,0
12,32,0,8.600000E-02,5.000000E-03,9.450000E+01,0.000000E+00,13,32,0
12,32,0,8.600000E-02,5.000000E-03,5.500000E+00,0.000000E+00,13,31,0
12,33,0,9.050000E-02,1.600000E-03,8.300000E+01,0.000000E+00,13,33,0
12,33,0,9.050000E-02,1.600000E-03,1.700000E+01,0.000000E+00,13,32,0
12,34,0,2.000000E-02,1.000000E-02,1.000000E+02,0.000000E+00,13,34,0
12,35,0,7.000000E-02,4.000000E-02,4.800000E+01,0.000000E+00,13,35,0
12,35,0,7.000000E-02,4.000000E-02,5.200000E+01,0.000000E+00,13,34,0
12,36,0,3.900000E-03,1.300000E-03,1.000000E+02,0.000000E+00,13,36,0
12,37,0,2.600000E-07,0.000000E+00,1.000000E+02,0.000000E+00,13,37,0
12,38,0,2.600000E-07,0.000000E+00,5.000000E+01,0.000000E+00,13,38,0
12,38,0,2.600000E-07,0.000000E+00,5.000000E+01,0.000000E+00,13,37,0
12,39,0,1.800000E-07,0.000000E+00,1.000000E+02,0.000000E+00,12,38,0
12,40,0,1.700000E-07,0.000000E+00,5.000000E+01,0.000000E+00,13,39,0
12,40,0,1.700000E-07,0.000000E+00,5.000000E+01,0.000000E+00,13,40,0
13,21,0,3.500000E-08,0.000000E+00,1.000000E+02,0.000000E+00,12,20,0
13,24,0,2.053000E+00,4.000000E-03,1.000000E+02,6.000000E-03,12,24,0
13,24,1,1.300000E-01,3.000000E-03,1.747000E+01,0.000000E+00,12,24,0
13,24,1,1.300000E-01,3.000000E-03,3.000000E-02,0.000000E+00,10,20,0
13,24,1,1.300000E-01,3.000000E-03,8.250000E+01,0.000000E+00,13,24,0
13,25,0,7.183000E+00,1.200000E-02,1.000000E+02,0.000000E+00,12,25,0
13,26,0,2.262680E+13,7.573820E+11,1.000000E+02,0.000000E+00,12,26,0
13,26,1,6.345200E+00,1.900000E-03,1.000000E+02,0.000000E+00,12,26,0
13,28,0,1.344840E+02,7.200000E-02,1.000000E+02,0.000000E+00,14,28,0
13,29,0,3.936000E+02,3.600000E+00,1.000000E+02,0.000000E+00,14,29,0
13,30,0,3.620000E+00,6.000000E-02,1.000000E+02,0.000000E+00,14,30,0
13,31,0,6.440000E-01,2.500000E-02,1.000000E+02,0.000000E+00,14,31,0
13,32,0,3.300000E-02,2.000000E-04,1.000000E+02,0.000000E+00,14,32,0
13,33,0,4.170000E-02,2.000000E-04,9.150000E+01,0.000000E+00,14,33,0
13,33,0,4.170000E-02,2.000000E-04,8.500000E+00,0.000000E+00,14,32,0
13,34,0,4.200000E-02,6.000000E-03,7.300000E+01,0.000000E+00,14,34,0
13,34,0,4.200000E-02,6.000000E-03,2.700000E+01,0.000000E+00,14,33,0
13,35,0,3.860000E-02,4.000000E-04,5.900000E+01,0.000000E+00,14,35,0
13,35,0,3.860000E-02,4.000000E-04,4.100000E+01,0.000000E+00,14,34,0
13,36,0,9.000000E-02,4.000000E-02,6.900000E+01,0.000000E+00,14,36,0
13,36,0,9.000000E-02,4.000000E-02,3.100000E+01,0.000000E+00,14,35,0
13,37,0,1.070000E-02,1.300000E-03,1.000000E+02,0.000000E+00,14,37,0
13,38,0,7.600000E-03,6.000000E-04,5.000000E+01,0.000000E+00,14,38,0
13,38,0,7.600000E-03,6.000000E-04,5.000000E+01,0.000000E+00,14,37,0
13,39,0,7.600000E-06,1.600000E-06,5.000000E+01,0.000000E+00,14,39,0
13,39,0,7.600000E-06,1.600000E-06,5.000000E+01,0.000000E+00,14,38,0
13,40,0,2.600000E-07,0.000000E+00,5.000000E+01,0.000000E+00,14,40,0
13,40,0,2.600000E-07,0.000000E+00,5.000000E+01,0.000000E+00,14,39,0
13,41,0,2.600000E-07,0.000000E+00,1.000000E+02,0.000000E+00,14,41,0
13,42,0,1.700000E-07,0.000000E+00,5.000000E+01,0.000000E+00,14,42,0
13,42,0,1.700000E-07,0.000000E+00,5.000000E+01,0.000000E+00,14,41,0
14,26,0,2.234000E+00,1.300000E-02,3.944000E-02,3.725936E-02,13,26,0
14,26,0,2.234000E+00,1.300000E-02,9.996056E+01,3.725936E-02,13,26,1
14,27,0,4.160000E+00,2.000000E-02,1.000000E+02,0.000000E+00,13,27,0
14,31,0,9.438000E+03,1.800000E+01,1.000000E+02,0.000000E+00,15,31,0
14,32,0,4.828310E+09,5.995944E+08,1.000000E+02,0.000000E+00,15,32,0
14,33,0,6.110000E+00,2.100000E-01,1.000000E+02,0.000000E+00,15,33,0
14,34,0,2.770000E+00,2.000000E-01,1.000000E+02,0.000000E+00,15,34,0
14,35,0,7.800000E-01,1.200000E-01,1.000000E+02,0.000000E+00,15,35,0
14,36,0,4.500000E-01,6.000000E-02,9.000000E+01,0.000000E+00,15,36,0
14,36,0,4.500000E-01,6.000000E-02,1.000000E+01,0.000000E+00,15,35,0
14,37,0,9.000000E-02,6.000000E-02,8.300000E+01,0.000000E+00,15,37,0
14,37,0,9.000000E-02,6.000000E-02,1.700000E+01,0.000000E+00,15,36,0
14,38,0,1.000000E-06,0.000000E+00,5.000000E+01,0.000000E+00,15,38,0
14,38,0,1.000000E-06,0.000000E+00,5.000000E+01,0.000000E+00,15,37,0
14,39,0,4.750000E-02,2.000000E-03,5.000000E+01,0.000000E+00,15,39,0
14,39,0,4.750000E-02,2.000000E-03,5.000000E+01,0.000000E+00,15,38,0
14,40,0,3.300000E-02,1.000000E-03,5.000000E+01,0.000000E+00,15,40,0
14,40,0,3.300000E-02,1.000000E-03,5.000000E+01,0.000000E+00,15,39,0
14,41,0,2.000000E-02,2.500000E-03,1.000000E+02,0.000000E+00,15,41,0
14,42,0,1.250000E-02,3.500000E-03,1.000000E+02,0.000000E+00,15,42,0
14,43,0,6.000000E-08,0.000000E+00,5.000000E+01,0.000000E+00,15,43,0
14,43,0,6.000000E-08,0.000000E+00,5.000000E+01,0.000000E+00,15,42,0
14,44,0,3.600000E-07,0.000000E+00,5.000000E+01,0.000000E+00,15,43,0
14,44,0,3.600000E-07,0.000000E+00,5.000000E+01,0.000000E+00,15,44,0
15,24,0,7.400000E-03,0.000000E+00,5.000000E+01,0.000000E+00,14,24,0
15,24,0,7.400000E-03,0.000000E+00,5.000000E+01,0.000000E+00,14,23,0
15,25,0,3.000000E-08,0.000000E+00,1.000000E+02,0.000000E+00,14,24,0
15,26,0,4.370000E-02,6.000000E-04,1.000000E+02,0.000000E+00,14,26,0
15,27,0,2.600000E-01,8.000000E-02,9.993000E+01,0.000000E+00,14,27,0
15,28,0,2.703000E-01,5.000000E-04,9.999784E+01,0.000000E+00,14,28,0
15,28,0,2.703000E-01,5.000000E-04,8.600000E-04,2.500000E-04,12,24,0
15,29,0,4.142000E+00,1.000000E-03,1.000000E+02,0.000000E+00,14,29,0
15,30,0,1.498800E+02,2.400000E-01,1.000000E+02,0.000000E+00,14,30,0
15,32,0,1.232323E+06,2.592000E+02,1.000000E+02,0.000000E+00,16,32,0
15,33,0,2.189376E+06,1.036800E+04,1.000000E+02,0.000000E+00,16,33,0
15,34,0,1.243000E+01,8.000000E-02,1.000000E+02,0.000000E+00,16,34,0
15,35,0,4.730000E+01,7.000000E-01,1.000000E+02,0.000000E+00,16,35,0
15,36,0,5.600000E+00,3.000000E-01,1.000000E+02,0.000000E+00,16,36,0
15,37,0,2.310000E+00,1.300000E-01,1.000000E+02,0.000000E+00,16,37,0
15,38,0,6.400000E-01,1.400000E-01,8.800000E+01,0.000000E+00,16,38,0
15,38,0,6.400000E-01,1.400000E-01,1.200000E+01,0.000000E+00,16,37,0
15,39,0,2.800000E-01,4.000000E-02,7.400000E+01,0.000000E+00,16,39,0
15,39,0,2.800000E-01,4.000000E-02,2.600000E+01,0.000000E+00,16,38,0
15,40,0,1.250000E-01,2.500000E-02,8.420000E+01,0.000000E+00,16,40,0
15,40,0,1.250000E-01,2.500000E-02,1.580000E+01,0.000000E+00,16,39,0
15,41,0,1.000000E-01,5.000000E-03,7.000000E+01,0.000000E+00,16,41,0
15,41,0,1.000000E-01,5.000000E-03,3.000000E+01,0.000000E+00,16,40,0
15,42,0,4.850000E-02,1.500000E-03,5.000000E+01,0.000000E+00,16,42,0
15,42,0,4.850000E-02,1.500000E-03,5.000000E+01,0.000000E+00,16,41,0
15,43,0,3.650000E-02,1.500000E-03,1.000000E+02,0.000000E+00,16,42,0
15,44,0,1.850000E-02,2.500000E-03,5.000000E+01,0.000000E+00,16,44,0
15,44,0,1.850000E-02,2.500000E-03,5.000000E+01,0.000000E+00,16,43,0
15,45,0,2.000000E-07,0.000000E+00,1.000000E+02,0.000000E+00,16,45,0
15,46,0,2.000000E-07,0.000000E+00,1.000000E+02,0.000000E+00,16,46,0
16,30,0,1.178000E+00,5.000000E-03,1.000000E+02,0.000000E+00,15,30,0
16,31,0,2.572000E+00,1.300000E-02,1.000000E+02,0.000000E+00,15,31,0
16,35,0,7.560864E+06,1.036800E+04,1.000000E+02,0.000000E+00,17,35,0
16,37,0,3.030000E+02,1.200000E+00,1.000000E+02,0.000000E+00,17,37,0
16,38,0,1.021800E+04,4.200000E+01,1.000000E+02,0.000000E+00,17,38,0
16,39,0,1.150000E+01,5.000000E-01,1.000000E+02,0.000000E+00,17,39,0
16,40,0,8.800000E+00,2.200000E+00,1.000000E+02,0.000000E+00,17,40,0
16,41,0,1.990000E+00,5.000000E-02,1.000000E+02,0.000000E+00,17,41,0
16,42,0,1.013000E+00,1.500000E-02,1.000000E+02,0.000000E+00,17,42,0
16,43,0,2.800000E-01,3.000000E-02,6.000000E+01,0.000000E+00,17,43,0
16,43,0,2.800000E-01,3.000000E-02,4.000000E+01,0.000000E+00,17,42,0
16,44,0,1.000000E-01,1.000000E-03,8.200000E+01,0.000000E+00,17,44,0
16,44,0,1.000000E-01,1.000000E-03,1.800000E+01,0.000000E+00,17,43,0
16,45,0,6.800000E-02,2.000000E-03,4.600000E+01,0.000000E+00,17,45,0
16,45,0,6.800000E-02,2.000000E-03,5.400000E+01,0.000000E+00,17,44,0
16,46,0,5.000000E-02,8.000000E-03,1.000000E+02,0.000000E+00,17,46,0
16,48,0,2.000000E-07,0.000000E+00,1.000000E+02,0.000000E+00,17,48,0
16,49,0,2.000000E-07,0.000000E+00,1.000000E+02,0.000000E+00,16,48,0
17,28,0,1.700000E-03,0.000000E+00,1.000000E+02,0.000000E+00,16,27,0
17,29,0,2.000000E-08,0.000000E+00,1.000000E+02,0.000000E+00,16,28,0
17,30,0,3.000000E-08,0.000000E+00,1.000000E+02,0.000000E+00,16,29,0
17,32,0,2.980000E-01,1.000000E-03,9.992000E+01,0.000000E+00,16,32,0
17,32,0,2.980000E-01,1.000000E-03,5.000000E-02,0.000000E+00,14,28,0
17,33,0,2.511000E+00,3.000000E-03,1.000000E+02,0.000000E+00,16,33,0
17,34,0,1.526400E+00,1.400000E-03,1.000000E+02,0.000000E+00,16,34,0
17,34,1,1.920000E+03,2.400000E+00,5.540000E+01,6.000000E-01,16,34,0
17,34,1,1.920000E+03,2.400000E+00,4.460000E+01,6.000000E-01,17,34,0
17,36,0,9.498840E+12,6.311520E+10,1.900000E+00,1.000000E-01,16,36,0
17,36,0,9.498840E+12,6.311520E+10,9.810000E+01,1.000000E-01,18,36,0
17,38,0,2.233800E+03,8.400000E-01,1.000000E+02,0.000000E+00,18,38,0
17,38,1,7.150000E-01,3.000000E-03,1.000000E+02,0.000000E+00,17,38,0
17,39,0,3.336000E+03,1.200000E+01,1.000000E+02,0.000000E+00,18,39,0
17,40,0,8.100000E+01,1.200000E+00,1.000000E+02,0.000000E+00,18,40,0
17,41,0,3.840000E+01,8.000000E-01,1.000000E+02,0.000000E+00,18,41,0
17,42,0,6.800000E+00,3.000000E-01,1.000000E+02,0.000000E+00,18,42,0
17,43,0,3.130000E+00,9.000000E-02,1.000000E+02,0.000000E+00,18,43,0
17,44,0,5.600000E-01,1.100000E-01,9.200000E+01,0.000000E+00,18,44,0
17,44,0,5.600000E-01,1.100000E-01,8.000000E+00,0.000000E+00,18,43,0
17,45,0,4.130000E-01,2.500000E-02,7.600000E+01,0.000000E+00,18,45,0
17,45,0,4.130000E-01,2.500000E-02,2.400000E+01,0.000000E+00,18,44,0
17,46,0,2.320000E-01,2.000000E-03,4.000000E+01,0.000000E+00,18,46,0
17,46,0,2.320000E-01,2.000000E-03,6.000000E+01,0.000000E+00,18,45,0
17,47,0,1.010000E-01,6.000000E-03,1.000000E+02,0.000000E+00,18,47,0
17,48,0,2.000000E-07,0.000000E+00,1.000000E+02,0.000000E+00,18,48,0
17,49,0,1.700000E-07,0.000000E+00,1.000000E+02,0.000000E+00,18,49,0
17,50,0,2.000000E-02,2.000000E-03,1.000000E+02,0.000000E+00,18,50,0
17,51,0,2.000000E-07,0.000000E+00,1.000000E+02,0.000000E+00,18,51,0
18,30,0,2.000000E-08,0.000000E+00,1.000000E+02,0.000000E+00,17,29,0
18,34,0,8.445000E-01,3.400000E-03,1.000000E+02,0.000000E+00,17,34,0
18,35,0,1.775000E+00,4.000000E-03,1.000000E+02,0.000000E+00,17,35,0
18,37,0,3.027456E+06,3.456000E+03,1.000000E+02,0.000000E+00,17,37,0
18,39,0,8.488990E+09,9.467280E+07,1.000000E+02,0.000000E+00,19,39,0
18,41,0,6.576600E+03,2.400000E+00,1.000000E+02,0.000000E+00,19,41,0
18,42,0,1.038250E+09,3.471336E+07,1.000000E+02,0.000000E+00,19,42,0
18,43,0,3.222000E+02,3.600000E+00,1.000000E+02,0.000000E+00,19,43,0
18,44,0,7.122000E+02,3.000000E+00,1.000000E+02,0.000000E+00,19,44,0
18,45,0,2.148000E+01,1.500000E-01,1.000000E+02,0.000000E+00,19,45,0
18,46,0,8.400000E+00,6.000000E-01,1.000000E+02,0.000000E+00,19,46,0
18,47,0,1.230000E+00,3.000000E-02,1.000000E+02,0.000000E+00,19,47,0
18,48,0,4.750000E-01,4.000000E-02,1.000000E+02,0.000000E+00,19,48,0
18,49,0,1.700000E-01,5.000000E-02,3.500000E+01,0.000000E+00,19,49,0
18,49,0,1.700000E-01,5.000000E-02,6.500000E+01,0.000000E+00,19,48,0
18,50,0,8.500000E-02,3.000000E-02,6.500000E+01,0.000000E+00,19,50,0
18,50,0,8.500000E-02,3.000000E-02,3.500000E+01,0.000000E+00,19,49,0
18,51,0,2.000000E-07,0.000000E+00,1.000000E+02,0.000000E+00,19,51,0
18,52,0,1.000000E-02,0.000000E+00,1.000000E+02,0.000000E+00,19,52,0
18,53,0,3.000000E-03,3.000000E-04,5.000000E+01,0.000000E+00,19,53,0
